filename,emotion,mean_pitch_hz,std_pitch_hz,min_pitch_hz,max_pitch_hz,range_pitch_hz,jitter_percent,shimmer_percent,hnr_db,speaking_rate_syll_sec,duration_sec,tempo,mean_energy_db,std_energy_db,max_energy_db,dynamic_range_db
17586206.mp4_positive.mp3,Positive,200.2569159364038,36.800172843481356,158.43547114786426,277.01342794435294,118.57795679648868,0,0,0,0,0,0,-36.31781768798828,0,0.0,0
8436.mp4_positive.mp3,Positive,236.33430959259005,45.556386531424785,160.3741226143965,342.0987661928609,181.72464357846442,0,0,0,0,0,0,-27.659866333007812,0,0.0,0
17602177.mp4_positive.mp3,Positive,219.53986315679592,40.73279942616731,152.0777038345856,328.28090294365813,176.20319910907253,0,0,0,0,0,0,-26.179473876953125,0,9.5367431640625e-07,0
5572412.mp4_positive.mp3,Positive,210.81750167648977,46.84172605342736,151.39391889905073,372.12081997212584,220.7269010730751,0,0,0,0,0,0,-28.13509750366211,0,9.5367431640625e-07,0
29019.mp4_positive.mp3,Positive,226.4405242746864,43.36801793224381,158.35997916166048,438.05355534117786,279.6935761795174,0,0,0,0,0,0,-26.54787826538086,0,9.5367431640625e-07,0
845676.mp4_positive.mp3,Positive,230.6107899191589,46.42888087687001,156.18949895310325,354.14863315568556,197.9591342025823,0,0,0,0,0,0,-24.276073455810547,0,0.0,0
5572716.mp4_positive.mp3,Positive,216.08304725909156,39.392704469840794,161.28869286737395,326.1430158595947,164.85432299222074,0,0,0,0,0,0,-25.835718154907227,0,0.0,0
845270.mp4_positive.mp3,Positive,232.12420351350664,39.82616085803135,157.95051668517195,346.8414710938957,188.89095440872373,0,0,0,0,0,0,-31.583019256591797,0,0.0,0
7981589.mp4_positive.mp3,Positive,217.6038428068893,26.174885788385538,171.35130436239078,267.94789984392617,96.59659548153539,0,0,0,0,0,0,-29.351383209228516,0,9.5367431640625e-07,0
173036.mp4_positive.mp3,Positive,216.73715051981975,36.263525178084365,160.77298743733715,276.1950776522534,115.42209021491627,0,0,0,0,0,0,-36.07769775390625,0,0.0,0
844356.mp4_positive.mp3,Positive,219.34117057478403,43.702786664730056,151.04110846415762,355.28909127429074,204.24798281013312,0,0,0,0,0,0,-21.40578269958496,0,9.5367431640625e-07,0
844052.mp4_positive.mp3,Positive,223.53305852149919,43.449498722782536,152.65937733192365,344.8648897035823,192.20551237165867,0,0,0,0,0,0,-24.636884689331055,0,-9.5367431640625e-07,0
253715.mp4_positive.mp3,Positive,223.98642285608062,47.74373341154516,154.2674777969856,354.7203296644518,200.45285186746622,0,0,0,0,0,0,-22.64164161682129,0,0.0,0
1540612.mp4_positive.mp3,Positive,227.52161301462786,41.13205609013368,151.50595916241954,373.25429524189724,221.7483360794777,0,0,0,0,0,0,-30.993080139160156,0,-9.5367431640625e-07,0
173745.mp4_positive.mp3,Positive,215.36536605982775,44.396116795582714,157.92932684030316,287.89927194722696,129.9699451069238,0,0,0,0,0,0,-40.44328308105469,0,0.0,0
253816.mp4_positive.mp3,Positive,222.11082695060804,21.84641518415309,182.83846372267556,287.95067327964443,105.11220955696888,0,0,0,0,0,0,-23.3048038482666,0,-9.5367431640625e-07,0
8398331.mp4_negative.mp3,Negative,214.11557749935898,33.28741705731472,151.06398325847735,316.3048696489098,165.24088639043245,0,0,0,0,0,0,-35.86590576171875,0,0.0,0
3098.mp4_positive.mp3,Positive,214.70062121114702,41.813414617917616,158.22414877711665,355.66197276986475,197.4378239927481,0,0,0,0,0,0,-28.63428497314453,0,0.0,0
172022.mp4_positive.mp3,Positive,209.0774490899726,33.92936010414062,157.16964172781826,262.23272392048654,105.06308219266828,0,0,0,0,0,0,-35.68227005004883,0,0.0,0
8399614.mp4_positive.mp3,Positive,236.43606772321098,79.1318444597248,161.32586006729844,585.5715260711085,424.24566600381,0,0,0,0,0,0,-34.461647033691406,0,0.0,0
3381912.mp4_positive.mp3,Positive,227.5302018115001,49.28989753943629,142.14527582657342,393.2879552432178,251.1426794166444,0,0,0,0,0,0,-25.91409683227539,0,-9.5367431640625e-07,0
254931.mp4_positive.mp3,Positive,220.73081042538865,47.06300749121828,155.26516361260315,581.8735998617224,426.6084362491192,0,0,0,0,0,0,-19.344038009643555,0,-9.5367431640625e-07,0
3380433.mp4_negative.mp3,Negative,229.4522051644874,40.777082643256776,137.40809395828532,300.89784805938507,163.48975410109975,0,0,0,0,0,0,-32.44167709350586,0,0.0,0
28816.mp4_positive.mp3,Positive,221.5949019717103,35.47668733607441,153.73921362838496,304.89703231973596,151.157818691351,0,0,0,0,0,0,-26.143714904785156,0,0.0,0
173543.mp4_positive.mp3,Positive,226.7498764440403,66.14757115604385,153.84239170129197,588.1141057836854,434.2717140823935,0,0,0,0,0,0,-28.214441299438477,0,9.5367431640625e-07,0
17597185.mp4_positive.mp3,Positive,220.90682262937054,40.93103780411267,156.4179732204062,360.4849808489936,204.0670076285874,0,0,0,0,0,0,-27.66566276550293,0,-9.5367431640625e-07,0
25328.mp4_positive.mp3,Positive,228.6902209392764,49.640914704487905,159.17501653055643,373.11505752407373,213.9400409935173,0,0,0,0,0,0,-27.8360538482666,0,0.0,0
29052074.mp4_negative.mp3,Negative,219.13153590802753,50.42719374282771,148.42265908790998,588.036712897234,439.614053809324,0,0,0,0,0,0,-20.265228271484375,0,9.5367431640625e-07,0
173441.mp4_negative.mp3,Negative,207.6333892138081,35.01385937220725,148.36793476537565,306.60921078630037,158.24127602092472,0,0,0,0,0,0,-27.982181549072266,0,-9.5367431640625e-07,0
7980898.mp4_positive.mp3,Positive,222.40850333190355,43.9505914933223,141.62721666025712,383.6507754359058,242.0235587756487,0,0,0,0,0,0,-27.248931884765625,0,0.0,0
3380334.mp4_positive.mp3,Positive,231.352236361349,35.962160599383864,148.20238021210184,321.93387440443473,173.7314941923329,0,0,0,0,0,0,-28.65144920349121,0,0.0,0
254829.mp4_positive.mp3,Positive,220.2861285932124,47.15233561696758,160.1551021407464,417.7651766798057,257.61007453905927,0,0,0,0,0,0,-26.70692253112793,0,9.5367431640625e-07,0
1539625.mp4_positive.mp3,Positive,224.17179177344934,36.315988807571266,159.0120452442772,312.25943747428886,153.24739223001166,0,0,0,0,0,0,-31.26900863647461,0,-9.5367431640625e-07,0
31657848.mp4_positive.mp3,Positive,233.25433697601574,22.051060911144546,191.29483203436465,314.26091713011243,122.96608509574779,0,0,0,0,0,0,-43.935821533203125,0,9.5367431640625e-07,0
7986324.mp4_positive.mp3,Positive,229.40911085291876,48.83729368619141,154.11396385694715,359.9249619327508,205.81099807580367,0,0,0,0,0,0,-30.905719757080078,0,0.0,0
17584208.mp4_positive.mp3,Positive,219.34520601079782,38.28989082754283,159.93295325329808,343.9157011116532,183.98274785835514,0,0,0,0,0,0,-35.959205627441406,0,-9.5367431640625e-07,0
36918922.mp4_positive.mp3,Positive,233.76211195985988,38.129930895515166,155.1435827159482,319.20684820601883,164.06326549007062,0,0,0,0,0,0,-39.49586486816406,0,0.0,0
9956.mp4_positive.mp3,Positive,223.60413756063377,42.71855684327565,159.7081782199469,371.7870413333395,212.07886311339263,0,0,0,0,0,0,-32.58466339111328,0,0.0,0
8397936.mp4_positive.mp3,Positive,233.95174728221275,45.844076219189986,163.52392993644062,359.53773131949475,196.01380138305413,0,0,0,0,0,0,-23.920204162597656,0,0.0,0
3382011.mp4_positive.mp3,Positive,222.94209692981858,44.91314256872988,150.69138167509976,335.04553823348994,184.35415655839017,0,0,0,0,0,0,-26.981698989868164,0,0.0,0
8395966.mp4_positive.mp3,Positive,223.66408966357469,46.511090815184126,133.7337679294178,374.22892483776343,240.49515690834562,0,0,0,0,0,0,-20.53754997253418,0,0.0,0
5873528.mp4_negative.mp3,Negative,214.7004045404802,41.83924558772935,155.05138879541818,328.5074330685059,173.45604427308774,0,0,0,0,0,0,-27.154150009155273,0,0.0,0
7422.mp4_positive.mp3,Positive,230.6089389969519,38.466016328884585,158.02298233481193,355.6662193040357,197.64323696922375,0,0,0,0,0,0,-26.839675903320312,0,0.0,0
257368.mp4_positive.mp3,Positive,225.10084365897174,38.38711724348566,155.44353477860787,366.9484698407625,211.50493506215466,0,0,0,0,0,0,-24.45795440673828,0,0.0,0
154108.mp4_positive.mp3,Positive,225.89464276233846,42.82130640203332,159.02169507829467,366.4742772895897,207.452582211295,0,0,0,0,0,0,-32.97425842285156,0,0.0,0
841720.mp4_positive.mp3,Positive,239.3323037893596,39.84754622254923,170.0464819037722,352.2227782115005,182.1762963077283,0,0,0,0,0,0,-30.292375564575195,0,9.5367431640625e-07,0
7700328.mp4_positive.mp3,Positive,227.0598739486436,47.164605890355034,143.08805900305444,328.63107412583565,185.5430151227812,0,0,0,0,0,0,-30.311927795410156,0,0.0,0
36294790.mp4_negative.mp3,Negative,205.44654929298093,36.381578042877095,148.6891290621603,269.0500335647677,120.36090450260741,0,0,0,0,0,0,-33.805023193359375,0,0.0,0
36292794.mp4_negative.mp3,Negative,216.7904497597204,43.10123050492165,156.2394182559888,309.7828012211675,153.54338296517872,0,0,0,0,0,0,-31.094615936279297,0,0.0,0
58734020.mp4_negative.mp3,Negative,229.48018994441856,46.81443182681764,151.5897022075224,348.58709982470833,196.99739761718592,0,0,0,0,0,0,-24.401962280273438,0,0.0,0
17598184.mp4_positive.mp3,Positive,207.05992879728205,40.054022307341775,156.4777844816755,309.17864234140455,152.70085785972904,0,0,0,0,0,0,-30.398069381713867,0,0.0,0
7119.mp4_positive.mp3,Positive,222.37165893173423,34.989851010251854,161.91699947577646,289.25059176313357,127.3335922873571,0,0,0,0,0,0,-31.532102584838867,0,0.0,0
7984743.mp4_positive.mp3,Positive,233.03149865435546,52.515187797077814,161.7562660687202,316.554233756309,154.79796768758877,0,0,0,0,0,0,-39.469749450683594,0,9.5367431640625e-07,0
65174582.mp4_negative.mp3,Negative,225.21596189534793,40.20961971812589,158.418752387026,362.2886977499188,203.86994536289282,0,0,0,0,0,0,-18.912826538085938,0,-9.5367431640625e-07,0
5572413.mp4_positive.mp3,Positive,213.13260097347387,40.213909208295654,152.85821941355292,368.64914159372177,215.79092218016885,0,0,0,0,0,0,-22.5043888092041,0,0.0,0
5572717.mp4_positive.mp3,Positive,225.4611497658123,41.85700115495009,151.40482909678394,347.34672988684764,195.9419007900637,0,0,0,0,0,0,-22.426923751831055,0,0.0,0
7984644.mp4_positive.mp3,Positive,217.99128035675065,35.16506179838644,156.21277505021186,301.5658314044449,145.35305635423305,0,0,0,0,0,0,-28.85945701599121,0,0.0,0
172529.mp4_positive.mp3,Positive,230.60675645014587,57.19911279223007,151.33817199304366,528.411162843844,377.0729908508003,0,0,0,0,0,0,-30.21455192565918,0,9.5367431640625e-07,0
31660216.mp4_positive.mp3,Positive,213.93906146667337,42.04939256236064,154.92756468849925,323.72194613830806,168.7943814498088,0,0,0,0,0,0,-30.897687911987305,0,0.0,0
840018.mp4_positive.mp3,Positive,228.9612794895362,44.474555985715824,160.01108458832857,328.29222217970187,168.2811375913733,0,0,0,0,0,0,-30.342422485351562,0,0.0,0
256352.mp4_positive.mp3,Positive,240.03222928046011,45.41766020992415,154.36485777573355,353.7697136389352,199.40485586320162,0,0,0,0,0,0,-34.206573486328125,0,0.0,0
35420258.mp4_positive.mp3,Positive,231.8477768984004,50.23548380922819,154.16744948484936,387.8956963433357,233.72824685848636,0,0,0,0,0,0,-25.610441207885742,0,0.0,0
2682847.mp4_negative.mp3,Negative,213.67293015488383,39.839951858002635,153.4830904743232,281.27196709541056,127.78887662108735,0,0,0,0,0,0,-40.837833404541016,0,0.0,0
26827517.mp4_negative.mp3,Negative,213.41020638723472,53.42497134769806,143.14814674338712,522.1005695233578,378.9524227799707,0,0,0,0,0,0,-26.63536834716797,0,0.0,0
255033.mp4_positive.mp3,Positive,224.68534900310232,36.39713904950863,158.51111877638587,332.6557264919525,174.14460771556665,0,0,0,0,0,0,-32.02120590209961,0,0.0,0
845878.mp4_positive.mp3,Positive,229.41056406608052,44.80112047413852,154.5610140562969,350.9492448611069,196.38823080480998,0,0,0,0,0,0,-24.66019630432129,0,0.0,0
8396064.mp4_positive.mp3,Positive,223.1635068765768,35.47150260141293,165.76766437074596,295.2352307536948,129.46756638294883,0,0,0,0,0,0,-29.592117309570312,0,-9.5367431640625e-07,0
7981687.mp4_positive.mp3,Positive,246.62299430965044,25.86801427651355,192.84488357392055,328.8151297068443,135.97024613292373,0,0,0,0,0,0,-31.997272491455078,0,0.0,0
58734811.mp4_positive.mp3,Positive,220.04789782779403,39.171404570123514,154.20479990270928,337.92217285647655,183.71737295376727,0,0,0,0,0,0,-28.282058715820312,0,-9.5367431640625e-07,0
7343915.mp4_negative.mp3,Negative,220.10111765819897,38.02970816960247,159.3121372106182,369.1207634768548,209.8086262662366,0,0,0,0,0,0,-24.03885841369629,0,9.5367431640625e-07,0
8841.mp4_positive.mp3,Positive,210.15356153980272,38.020651988566684,155.10383797722116,334.2175708382027,179.11373286098151,0,0,0,0,0,0,-30.9212703704834,0,9.5367431640625e-07,0
58734712.mp4_positive.mp3,Positive,219.68140921641302,42.78614837069132,153.64913780712752,346.37007620298687,192.72093839585935,0,0,0,0,0,0,-28.483339309692383,0,0.0,0
31655186.mp4_positive.mp3,Positive,214.48753699018704,43.10862982519142,152.20359106895256,380.67272740366406,228.4691363347115,0,0,0,0,0,0,-25.2252140045166,0,0.0,0
32100.mp4_positive.mp3,Positive,230.6088240969106,42.43407305917249,154.06011998759038,331.83828672963966,177.77816674204928,0,0,0,0,0,0,-37.01533126831055,0,0.0,0
1540613.mp4_positive.mp3,Positive,229.16611955086594,45.322860043741876,160.17109807647483,362.77685544175097,202.60575736527613,0,0,0,0,0,0,-31.8632869720459,0,0.0,0
24363254.mp4_negative.mp3,Negative,217.09515641202722,38.251790058087735,150.9419611056957,332.1493808288857,181.20741972319,0,0,0,0,0,0,-22.88392448425293,0,-9.5367431640625e-07,0
172732.mp4_positive.mp3,Positive,242.4754069417455,71.62544254188602,158.39229725789394,597.0753517074138,438.6830544495199,0,0,0,0,0,0,-34.57320785522461,0,9.5367431640625e-07,0
36295789.mp4_positive.mp3,Positive,227.27558379879503,39.0876215663112,161.1843365448789,292.49102890787293,131.30669236299403,0,0,0,0,0,0,-35.21367263793945,0,0.0,0
3380826.mp4_positive.mp3,Positive,221.855688633162,44.32052032574112,152.8252654722074,371.32198382817035,218.49671835596294,0,0,0,0,0,0,-25.795183181762695,0,-9.5367431640625e-07,0
255844.mp4_positive.mp3,Positive,228.01863890935715,46.08494938710041,164.20990822563036,344.06225524723135,179.852347021601,0,0,0,0,0,0,-25.135461807250977,0,0.0,0
8398627.mp4_positive.mp3,Positive,219.38838527810046,40.02494346456838,157.31894738006253,325.77301579147127,168.45406841140874,0,0,0,0,0,0,-26.473392486572266,0,0.0,0
844153.mp4_positive.mp3,Positive,223.91129094826653,50.08922138735967,156.42080468138946,365.0764785735802,208.65567389219072,0,0,0,0,0,0,-23.69480323791504,0,-9.5367431640625e-07,0
79792122.mp4_negative.mp3,Negative,214.46737174485457,38.3118520829317,145.52452543549134,324.43519004612983,178.9106646106385,0,0,0,0,0,0,-22.66187286376953,0,-9.5367431640625e-07,0
36288803.mp4_negative.mp3,Negative,224.60038609009038,43.463283505149704,159.5547989426295,315.08299543519905,155.52819649256955,0,0,0,0,0,0,-38.09428405761719,0,0.0,0
7983658.mp4_positive.mp3,Positive,230.67186641855514,22.257217655666427,193.27806243871353,291.3098381505936,98.03177571188004,0,0,0,0,0,0,-32.18869400024414,0,0.0,0
7986817.mp4_positive.mp3,Positive,238.84645249510814,32.16009588830706,158.85425066881388,300.862899990473,142.00864932165914,0,0,0,0,0,0,-39.652618408203125,0,0.0,0
3378363.mp4_negative.mp3,Negative,223.846667319406,49.326796475163846,158.10896862977688,329.9593768518859,171.85040822210902,0,0,0,0,0,0,-31.802988052368164,0,-9.5367431640625e-07,0
845574.mp4_positive.mp3,Positive,234.88772694949174,44.08409732591379,161.28526151424032,360.76892253662356,199.48366102238325,0,0,0,0,0,0,-28.383914947509766,0,9.5367431640625e-07,0
845473.mp4_positive.mp3,Positive,222.03714120461441,40.32439337864728,149.87512366120998,346.6654428623752,196.7903192011652,0,0,0,0,0,0,-24.321903228759766,0,0.0,0
172630.mp4_negative.mp3,Negative,216.5295924941796,46.858199033909614,156.44329013327587,372.65786902966477,216.2145788963889,0,0,0,0,0,0,-29.452491760253906,0,0.0,0
8396754.mp4_positive.mp3,Positive,229.49242221129165,40.46404070169058,163.5075097659006,302.88895919688355,139.38144943098294,0,0,0,0,0,0,-38.545963287353516,0,0.0,0
83664512.mp4_positive.mp3,Positive,227.0812633830207,48.02091105183069,152.91815678722577,396.5626843330859,243.64452754586011,0,0,0,0,0,0,-25.042217254638672,0,-9.5367431640625e-07,0
31657650.mp4_positive.mp3,Positive,219.37423645446762,36.153124475353444,155.9858236920332,326.3298443961702,170.344020704137,0,0,0,0,0,0,-28.724361419677734,0,9.5367431640625e-07,0
31657453.mp4_positive.mp3,Positive,218.9471280656096,22.58347826095509,174.5874614460938,274.65100986214946,100.06354841605565,0,0,0,0,0,0,-30.689260482788086,0,-9.5367431640625e-07,0
36298782.mp4_negative.mp3,Negative,210.4946757130678,41.375674828955376,153.25226235311186,310.3946714119517,157.14240905883986,0,0,0,0,0,0,-35.94608688354492,0,9.5367431640625e-07,0
253917.mp4_positive.mp3,Positive,224.443114829119,46.37174162926053,159.90434519741362,378.6727150298366,218.76836983242296,0,0,0,0,0,0,-23.66293716430664,0,0.0,0
5989857.mp4_positive.mp3,Positive,235.26704743920047,46.43925773747203,160.8742505674032,357.61442777045687,196.74017720305366,0,0,0,0,0,0,-31.912919998168945,0,0.0,0
173340.mp4_negative.mp3,Negative,219.73496992824604,44.77136668430192,154.7595132911231,322.68198525247016,167.92247196134704,0,0,0,0,0,0,-32.814430236816406,0,0.0,0
8638.mp4_positive.mp3,Positive,222.9192120430545,36.41946161029357,159.47489612960757,304.4714673042582,144.99657117465065,0,0,0,0,0,0,-27.010013580322266,0,9.5367431640625e-07,0
7343510.mp4_positive.mp3,Positive,209.58803934179022,32.68662686244071,154.72733727486755,302.98144700782603,148.25410973295848,0,0,0,0,0,0,-29.82320213317871,0,0.0,0
3379053.mp4_positive.mp3,Positive,219.38824016024714,49.462387337672446,155.47923234514823,395.5273794985603,240.0481471534121,0,0,0,0,0,0,-23.176532745361328,0,0.0,0
79791123.mp4_positive.mp3,Positive,223.99725678584238,50.73832622159774,148.87184748313518,376.8882384238774,228.0163909407422,0,0,0,0,0,0,-24.280088424682617,0,0.0,0
7982377.mp4_positive.mp3,Positive,260.41160561401,20.738343962432786,213.3383471912373,313.69076867774936,100.35242148651207,0,0,0,0,0,0,-36.90352249145508,0,0.0,0
7983954.mp4_positive.mp3,Positive,224.94755291225917,35.65038637105073,163.9630019232705,314.154935813386,150.19193389011548,0,0,0,0,0,0,-34.675148010253906,0,-9.5367431640625e-07,0
7986818.mp4_positive.mp3,Positive,223.67298837491023,48.14717762789668,156.73139622243636,571.0542827717181,414.32288654928175,0,0,0,0,0,0,-33.31977081298828,0,9.5367431640625e-07,0
844864.mp4_positive.mp3,Positive,212.20143707440073,42.9102820977338,154.08029929569963,355.8258704132996,201.74557111759995,0,0,0,0,0,0,-21.630563735961914,0,9.5367431640625e-07,0
31655087.mp4_negative.mp3,Negative,201.61582596955412,40.92505432928094,148.0827076886833,326.5705814951432,178.48787380645987,0,0,0,0,0,0,-26.89095115661621,0,-9.5367431640625e-07,0
7986027.mp4_positive.mp3,Positive,235.3100720295784,34.29337763536882,152.85494819809267,265.6081158281311,112.7531676300384,0,0,0,0,0,0,-44.54151153564453,0,0.0,0
841314.mp4_positive.mp3,Positive,233.0556278318616,48.3449354340815,162.5902944912451,362.37314181016905,199.78284731892396,0,0,0,0,0,0,-31.571191787719727,0,0.0,0
58734317.mp4_positive.mp3,Positive,233.81752236183655,44.18622933206873,155.68070386993617,314.02165831417847,158.3409544442423,0,0,0,0,0,0,-30.153963088989258,0,0.0,0
842226.mp4_positive.mp3,Positive,234.20058522506065,27.79032238164414,179.93989210478327,327.83513223070906,147.8952401259258,0,0,0,0,0,0,-26.844907760620117,0,0.0,0
17588201.mp4_positive.mp3,Positive,219.06606775977951,44.602653592698765,162.91880996312815,342.9157394296582,179.99692946653002,0,0,0,0,0,0,-27.232105255126953,0,0.0,0
254525.mp4_positive.mp3,Positive,225.2435923440424,42.17108316940271,165.29411839481654,365.19757474781966,199.90345635300312,0,0,0,0,0,0,-32.54191207885742,0,9.5367431640625e-07,0
64778101.mp4_negative.mp3,Negative,226.28233345294836,43.72389243019852,150.14293756565232,357.9940180610532,207.8510804954009,0,0,0,0,0,0,-22.5323543548584,0,0.0,0
29423.mp4_positive.mp3,Positive,237.78087165043337,42.888172455483335,158.31661121331447,332.4338333786894,174.11722216537495,0,0,0,0,0,0,-26.223276138305664,0,-9.5367431640625e-07,0
256351.mp4_positive.mp3,Positive,219.1138149624546,50.32484754270052,158.28293891946103,381.72323304843974,223.4402941289787,0,0,0,0,0,0,-21.873878479003906,0,-9.5367431640625e-07,0
2590.mp4_positive.mp3,Positive,219.76417563413494,42.78774756284346,157.59526361048367,326.51807141934563,168.92280780886196,0,0,0,0,0,0,-27.666751861572266,0,-9.5367431640625e-07,0
255438.mp4_positive.mp3,Positive,223.26648071573416,35.84338578058854,158.08206863131628,312.04084750244425,153.95877887112798,0,0,0,0,0,0,-21.41761016845703,0,0.0,0
58733526.mp4_positive.mp3,Positive,209.37844621682981,44.271170550367586,160.01175144635602,341.3002605825621,181.28850913620607,0,0,0,0,0,0,-26.82048988342285,0,0.0,0
845472.mp4_positive.mp3,Positive,223.25076291419774,34.2022911301512,154.39118605085991,317.85124912226246,163.46006307140254,0,0,0,0,0,0,-26.7597713470459,0,-9.5367431640625e-07,0
841821.mp4_positive.mp3,Positive,224.25781544225913,26.641718893178208,174.45458423997312,303.7852758129812,129.33069157300807,0,0,0,0,0,0,-29.741567611694336,0,0.0,0
7983165.mp4_positive.mp3,Positive,222.36105208084237,23.378292625132822,177.89356045443037,287.10682623787983,109.21326578344946,0,0,0,0,0,0,-31.864933013916016,0,-9.5367431640625e-07,0
